essay_id,split
AAAXMP138200000991092144_OR,train
AAAXMP138200001991302144_OR,train
AAAXMP138200002132032144_OR,train
AAAXMP138200000752552144_OR,train
AAAXMP138200001401742144_OR,validation
AAAXMP138200002206042144_OR,train
AAAXMP138200001686922144_OR,validation
AAAXMP138200001535332144_OR,validation
AAAXMP138200001721952144_OR,train
AAAXMP138200001424942144_OR,train
AAAXMP138200001855772144_OR,train
AAAXMP138200000835572144_OR,train
AAAXMP138200001982802144_OR,train
AAAXMP138200001791472144_OR,train
AAAXMP138200001946182144_OR,validation
AAAXMP138200001125182144_OR,train
AAAXMP138200001525242144_OR,train
AAAXMP138200001122332144_OR,train
AAAXMP138200001822882144_OR,train
AAAXMP138200001127052144_OR,train
AAAXMP138200001817412144_OR,train
AAAXMP138200001802922144_OR,train
AAAXMP138200000751072144_OR,train
AAAXMP138200001387222144_OR,validation
AAAXMP138200001038072144_OR,validation
AAAXMP138200000763332144_OR,train
AAAXMP138200002136402144_OR,train
AAAXMP138200001906772144_OR,validation
AAAXMP138200001112432144_OR,validation
AAAXMP138200001101692144_OR,train
AAAXMP138200001613172144_OR,train
AAAXMP138200001381752144_OR,validation
AAAXMP138200001859142144_OR,validation
AAAXMP138200001959942144_OR,train
AAAXMP138200001739782144_OR,train
AAAXMP138200001747512144_OR,train
AAAXMP138200001781682144_OR,train
AAAXMP138200000820222144_OR,train
AAAXMP138200002128012144_OR,train
AAAXMP138200000926632144_OR,train
AAAXMP138200001091692144_OR,train
AAAXMP138200001849032144_OR,train
AAAXMP138200002185902144_OR,train
AAAXMP138200001958252144_OR,train
AAAXMP138200001662132144_OR,train
AAAXMP138200001916422144_OR,train
AAAXMP138200000960492144_OR,train
AAAXMP138200002078872144_OR,train
AAAXMP138200001642602144_OR,train
AAAXMP138200001951532144_OR,train
AAAXMP138200001886972144_OR,validation
AAAXMP138200000995232144_OR,train
AAAXMP138200001814872144_OR,validation
AAAXMP138200001521912144_OR,validation
AAAXMP138200001098472144_OR,train
AAAXMP138200001869392144_OR,train
AAAXMP138200001539482144_OR,train
AAAXMP138200000905992144_OR,train
AAAXMP138200000803412144_OR,train
AAAXMP138200001040232144_OR,train
AAAXMP138200001127142144_OR,train
AAAXMP138200001958262144_OR,train
AAAXMP138200001871282144_OR,train
AAAXMP138200001893552144_OR,train
AAAXMP138200001618592144_OR,train
AAAXMP138200000962732144_OR,train
AAAXMP138200001761152144_OR,train
AAAXMP138200001053312144_OR,validation
AAAXMP138200000479462144_OR,train
AAAXMP138200001661792144_OR,train
AAAXMP138200000796172144_OR,train
AAAXMP138200000933462144_OR,train
AAAXMP138200001101632144_OR,train
AAAXMP138200000799842144_OR,train
AAAXMP138200000740732144_OR,train
AAAXMP138200001657602144_OR,validation
AAAXMP138200001871742144_OR,train
AAAXMP138200000960472144_OR,train
AAAXMP138200000960482144_OR,train
AAAXMP138200000759432144_OR,validation
AAAXMP138200001938922144_OR,train
AAAXMP138200001844182144_OR,train
AAAXMP138200001832552144_OR,train
AAAXMP138200002153362144_OR,validation
AAAXMP138200000927582144_OR,train
AAAXMP138200001026662144_OR,train
AAAXMP138200001089432144_OR,train
AAAXMP138200001765492144_OR,validation
AAAXMP138200001038772144_OR,train
AAAXMP138200001949712144_OR,validation
AAAXMP138200001935552144_OR,train
AAAXMP138200001851042144_OR,validation
AAAXMP138200001488132144_OR,train
AAAXMP138200001021182144_OR,train
AAAXMP138200000987472144_OR,train
AAAXMP138200000965772144_OR,train
AAAXMP138200000908262144_OR,train
AAAXMP138200001889722144_OR,train
AAAXMP138200001101032144_OR,train
AAAXMP138200001057242144_OR,train
AAAXMP138200000980552144_OR,train
AAAXMP138200001941162144_OR,train
AAAXMP138200000803822144_OR,train
AAAXMP138200000867302144_OR,train
AAAXMP138200002157562144_OR,train
AAAXMP138200001751842144_OR,train
AAAXMP138200000809632144_OR,train
AAAXMP138200001425142144_OR,train
AAAXMP138200001636822144_OR,train
AAAXMP138200001959022144_OR,train
AAAXMP138200001729852144_OR,train
AAAXMP138200000801402144_OR,train
AAAXMP138200000987502144_OR,train
AAAXMP138200002134882144_OR,train
AAAXMP138200001975512144_OR,train
AAAXMP138200001362192144_OR,train
AAAXMP138200001025672144_OR,train
AAAXMP138200000503782144_OR,train
AAAXMP138200000893002144_OR,train
AAAXMP138200001508842144_OR,train
AAAXMP138200001071532144_OR,train
AAAXMP138200000641062144_OR,train
AAAXMP138200001326482144_OR,train
AAAXMP138200001724192144_OR,train
AAAXMP138200002074222144_OR,train
AAAXMP138200001745262144_OR,train
AAAXMP138200002103532144_OR,train
AAAXMP138200000751052144_OR,train
AAAXMP138200001487382144_OR,validation
AAAXMP138200001724122144_OR,train
AAAXMP138200001784252144_OR,train
AAAXMP138200001926642144_OR,train
AAAXMP138200001821662144_OR,train
AAAXMP138200001856522144_OR,train
AAAXMP138200001875342144_OR,train
AAAXMP138200000974012144_OR,validation
AAAXMP138200000522002144_OR,train
AAAXMP138200001895002144_OR,train
AAAXMP138200000905132144_OR,train
AAAXMP138200001722862144_OR,train
AAAXMP138200001212522144_OR,train
AAAXMP138200001988712144_OR,train
AAAXMP138200001707382144_OR,validation
AAAXMP138200002191712144_OR,train
AAAXMP138200001048322144_OR,train
AAAXMP138200000992192144_OR,train
AAAXMP138200000917102144_OR,validation
AAAXMP138200001543152144_OR,train
AAAXMP138200000474622144_OR,train
AAAXMP138200001118942144_OR,train
AAAXMP138200001146742144_OR,train
AAAXMP138200001840852144_OR,train
AAAXMP138200001826312144_OR,train
AAAXMP138200001511412144_OR,validation
AAAXMP138200001941932144_OR,train
AAAXMP138200002114982144_OR,train
AAAXMP138200001426142144_OR,train
AAAXMP138200000838392144_OR,train
AAAXMP138200000989172144_OR,train
AAAXMP138200000803542144_OR,train
AAAXMP138200001059722144_OR,train
AAAXMP138200000944982144_OR,train
AAAXMP138200001786372144_OR,train
AAAXMP138200001956202144_OR,train
AAAXMP138200001307852144_OR,validation
AAAXMP138200001871382144_OR,train
AAAXMP138200001924672144_OR,train
AAAXMP138200001499292144_OR,train
AAAXMP138200001677452144_OR,train
AAAXMP138200001733372144_OR,train
AAAXMP138200001661092144_OR,train
AAAXMP138200001808652144_OR,train
AAAXMP138200001613332144_OR,train
AAAXMP138200000494892144_OR,validation
AAAXMP138200000761912144_OR,train
AAAXMP138200001923822144_OR,train
AAAXMP138200000553932144_OR,train
AAAXMP138200000979072144_OR,train
AAAXMP138200001857172144_OR,train
AAAXMP138200002120022144_OR,train
AAAXMP138200001108192144_OR,train
AAAXMP138200001936862144_OR,train
AAAXMP138200002025102144_OR,train
AAAXMP138200000796202144_OR,train
AAAXMP138200001799112144_OR,train
AAAXMP138200002133482144_OR,train
AAAXMP138200001426102144_OR,train
AAAXMP138200000984992144_OR,train
AAAXMP138200001562412144_OR,validation
AAAXMP138200001820662144_OR,train
AAAXMP138200001606092144_OR,train
AAAXMP138200000944762144_OR,train
AAAXMP138200001518362144_OR,train
AAAXMP138200001265032144_OR,train
AAAXMP138200000984122144_OR,train
AAAXMP138200001641892144_OR,validation
AAAXMP138200000812362144_OR,train
AAAXMP138200000924492144_OR,train
AAAXMP138200001769302144_OR,train
AAAXMP138200001402012144_OR,train
AAAXMP138200001637522144_OR,train
AAAXMP138200000945492144_OR,train
AAAXMP138200001855242144_OR,train
AAAXMP138200001055022144_OR,train
AAAXMP138200001121442144_OR,train
AAAXMP138200001649122144_OR,validation
AAAXMP138200001734402144_OR,train
AAAXMP138200001124002144_OR,validation
AAAXMP138200000940452144_OR,train
AAAXMP138200001335782144_OR,train
AAAXMP138200001750922144_OR,train
AAAXMP138200000851282144_OR,train
AAAXMP138200001237152144_OR,train
AAAXMP138200001317972144_OR,train
AAAXMP138200000779972144_OR,train
AAAXMP138200001832442144_OR,train
AAAXMP138200001802092144_OR,train
AAAXMP138200001695832144_OR,train
AAAXMP138200001491842144_OR,validation
AAAXMP138200000804342144_OR,validation
AAAXMP138200001252252144_OR,train
AAAXMP138200000805802144_OR,train
AAAXMP138200001096502144_OR,train
AAAXMP138200001932342144_OR,train
AAAXMP138200001372392144_OR,train
AAAXMP138200002162942144_OR,train
AAAXMP138200001336082144_OR,train
AAAXMP138200001213832144_OR,train
AAAXMP138200001841532144_OR,validation
AAAXMP138200001766862144_OR,validation
AAAXMP138200001425662144_OR,train
AAAXMP138200000951752144_OR,train
AAAXMP138200001991322144_OR,train
AAAXMP138200001691552144_OR,train
AAAXMP138200001558752144_OR,train
AAAXMP138200001773602144_OR,train
AAAXMP138200000775592144_OR,train
AAAXMP138200001800802144_OR,validation
AAAXMP138200001767712144_OR,train
AAAXMP138200001739822144_OR,train
AAAXMP138200000767282144_OR,train
AAAXMP138200001330172144_OR,validation
AAAXMP138200001809972144_OR,train
AAAXMP138200000745722144_OR,train
AAAXMP138200001921552144_OR,train
AAAXMP138200001373482144_OR,train
AAAXMP138200001731792144_OR,validation
AAAXMP138200000633662144_OR,train
AAAXMP138200001596202144_OR,validation
AAAXMP138200001208732144_OR,validation
AAAXMP138200001160582144_OR,train
AAAXMP138200000943542144_OR,train
AAAXMP138200001041652144_OR,train
AAAXMP138200001003002144_OR,train
AAAXMP138200000985832144_OR,train
AAAXMP138200000842422144_OR,train
AAAXMP138200000953502144_OR,train
AAAXMP138200000823012144_OR,train
AAAXMP138200001953602144_OR,train
AAAXMP138200001877722144_OR,train
AAAXMP138200001090162144_OR,train
AAAXMP138200001779822144_OR,train
AAAXMP138200001938532144_OR,train
AAAXMP138200001061332144_OR,train
AAAXMP138200000831922144_OR,train
AAAXMP138200001484612144_OR,train
AAAXMP138200001720712144_OR,train
AAAXMP138200001875252144_OR,validation
AAAXMP138200001940882144_OR,validation
AAAXMP138200001538562144_OR,train
AAAXMP138200001953192144_OR,train
AAAXMP138200002114552144_OR,train
AAAXMP138200001057472144_OR,train
AAAXMP138200000958132144_OR,validation
AAAXMP138200001770712144_OR,train
AAAXMP138200001307482144_OR,train
AAAXMP138200002189332144_OR,train
AAAXMP138200001959472144_OR,train
AAAXMP138200001045052144_OR,train
AAAXMP138200001410492144_OR,train
AAAXMP138200000959652144_OR,train
AAAXMP138200001880702144_OR,train
AAAXMP138200001029832144_OR,train
AAAXMP138200000861192144_OR,train
AAAXMP138200001765032144_OR,train
AAAXMP138200001490482144_OR,train
AAAXMP138200001202862144_OR,validation
AAAXMP138200000825712144_OR,train
AAAXMP138200001391002144_OR,train
AAAXMP138200001045182144_OR,train
AAAXMP138200000932552144_OR,train
AAAXMP138200002192562144_OR,train
AAAXMP138200000887762144_OR,train
AAAXMP138200000951652144_OR,validation
AAAXMP138200000929882144_OR,train
AAAXMP138200000929232144_OR,train
AAAXMP138200002052672144_OR,validation
AAAXMP138200001392952144_OR,train
AAAXMP138200000752562144_OR,train
AAAXMP138200000806832144_OR,train
AAAXMP138200001863312144_OR,train
AAAXMP138200000869932144_OR,train
AAAXMP138200000955772144_OR,train
AAAXMP138200000831932144_OR,validation
AAAXMP138200001237252144_OR,validation
AAAXMP138200001722032144_OR,validation
AAAXMP138200001916462144_OR,train
AAAXMP138200001860672144_OR,train
AAAXMP138200001727742144_OR,train
AAAXMP138200000988592144_OR,validation
AAAXMP138200001024822144_OR,train
AAAXMP138200001744142144_OR,train
AAAXMP138200001505942144_OR,train
AAAXMP138200001867702144_OR,train
AAAXMP138200002113252144_OR,train
AAAXMP138200001674922144_OR,train
AAAXMP138200001706622144_OR,train
AAAXMP138200001047092144_OR,train
AAAXMP138200001905202144_OR,validation
AAAXMP138200001798132144_OR,train
AAAXMP138200000806682144_OR_cleaned,train
AAAXMP138200001827782144_OR,train
AAAXMP138200001732952144_OR,train
AAAXMP138200001905312144_OR,validation
AAAXMP138200002096732144_OR,train
AAAXMP138200001837862144_OR,train
AAAXMP138200001819742144_OR,train
AAAXMP138200000509082144_OR,train
AAAXMP138200001824722144_OR,train
AAAXMP138200001117512144_OR,train
AAAXMP138200002123462144_OR,train
AAAXMP138200000914922144_OR,train
AAAXMP138200000502532144_OR,train
AAAXMP138200000804502144_OR,train
AAAXMP138200001312342144_OR,train
AAAXMP138200000960742144_OR,train
AAAXMP138200001263272144_OR,train
AAAXMP138200001291462144_OR,train
AAAXMP138200001667532144_OR,validation
AAAXMP138200000775732144_OR,train
AAAXMP138200001117612144_OR,train
AAAXMP138200000607092144_OR,train
AAAXMP138200000484062144_OR,train
AAAXMP138200000968712144_OR,train
AAAXMP138200000965362144_OR,train
AAAXMP138200001855852144_OR,train
AAAXMP138200001674782144_OR,train
AAAXMP138200001504042144_OR,train
AAAXMP138200000928592144_OR,train
AAAXMP138200000969532144_OR,train
AAAXMP138200001947932144_OR,train
AAAXMP138200001667522144_OR,validation
AAAXMP138200001817452144_OR,train
AAAXMP138200001905162144_OR,validation
AAAXMP138200000981522144_OR,train
AAAXMP138200000538252144_OR,train
AAAXMP138200001809202144_OR,train
AAAXMP138200001689792144_OR,train
AAAXMP138200000823042144_OR,train
AAAXMP138200002069812144_OR,validation
AAAXMP138200002069672144_OR,train
AAAXMP138200001660242144_OR,train
AAAXMP138200001612762144_OR,train
AAAXMP138200001465952144_OR,train
AAAXMP138200001101162144_OR,train
AAAXMP138200001234492144_OR,validation
AAAXMP138200001752502144_OR,train
AAAXMP138200001743972144_OR,train
AAAXMP138200001779802144_OR,train
AAAXMP138200001595162144_OR,validation
AAAXMP138200001524922144_OR,validation
AAAXMP138200001805842144_OR,validation
AAAXMP138200001106992144_OR,validation
AAAXMP138200001927962144_OR,train
AAAXMP138200001053092144_OR,train
AAAXMP138200001093672144_OR,validation
AAAXMP138200000820682144_OR,train
AAAXMP138200001001722144_OR,train
AAAXMP138200001858842144_OR,train
AAAXMP138200000918282144_OR,validation
AAAXMP138200002144942144_OR,train
AAAXMP138200001739792144_OR,train
AAAXMP138200000966472144_OR,train
AAAXMP138200001840892144_OR,validation
AAAXMP138200001540432144_OR,train
AAAXMP138200001119812144_OR,train
AAAXMP138200001520182144_OR,train
AAAXMP138200001447072144_OR,train
AAAXMP138200002204672144_OR,train
AAAXMP138200001018292144_OR,train
AAAXMP138200000911532144_OR,train
AAAXMP138200000533612144_OR,train
AAAXMP138200001879882144_OR,train
AAAXMP138200000951702144_OR,validation
AAAXMP138200001838892144_OR,train
AAAXMP138200001019242144_OR,train
AAAXMP138200001921702144_OR,validation
AAAXMP138200001767932144_OR,train
AAAXMP138200001691842144_OR,train
AAAXMP138200001791452144_OR,train
AAAXMP138200001920972144_OR,train
AAAXMP138200001514122144_OR,validation
AAAXMP138200001632172144_OR,train
AAAXMP138200001295672144_OR,validation
AAAXMP138200001108912144_OR,train
AAAXMP138200000623012144_OR,train
AAAXMP138200001542002144_OR,validation
AAAXMP138200001492382144_OR,train
AAAXMP138200001734322144_OR,validation
AAAXMP138200001906282144_OR,train
AAAXMP138200001103502144_OR,validation
AAAXMP138200001829162144_OR,train
AAAXMP138200001553142144_OR,validation
AAAXMP138200001765752144_OR,train
AAAXMP138200001774422144_OR,train
AAAXMP138200001500682144_OR,train
AAAXMP138200000785312144_OR,train
AAAXMP138200000825322144_OR,validation
AAAXMP138200001908822144_OR,train
AAAXMP138200001067092144_OR,train
AAAXMP138200002068262144_OR,train
AAAXMP138200000849952144_OR,train
AAAXMP138200001857132144_OR,train
AAAXMP138200001692722144_OR,train
AAAXMP138200001639942144_OR,validation
AAAXMP138200000538612144_OR,train
AAAXMP138200001560242144_OR,train
AAAXMP138200000929922144_OR,train
AAAXMP138200001432712144_OR,validation
AAAXMP138200001721522144_OR,validation
AAAXMP138200000940442144_OR,train
AAAXMP138200001532502144_OR,train
AAAXMP138200001621882144_OR,train
AAAXMP138200002127512144_OR,train
AAAXMP138200000823052144_OR,validation
AAAXMP138200001615102144_OR,train
AAAXMP138200001783822144_OR,train
AAAXMP138200002167452144_OR,train
AAAXMP138200001932612144_OR,validation
AAAXMP138200000827812144_OR,train
AAAXMP138200000808462144_OR,train
